Id,Mohafaza,Caza,City,Date,relig1,relig2,relig3,relig4,relig5,relig6,relig7,relig8,relig9,relig10,relig11,relig12,sectsj1,sectsj2,sectsj3,sectsj4,sectsj5,sectsj6,sectsj7,sectsj8,sectarian1,sectarian2,sectarian3,sectarian4,sectarian5,polfriends,mcp1,mcp2,mcp3,mcp4,mcp5,mcp6,mcp7,mcp8,mcp9,mcp10,mcp11,polinterest,conservsoc,conservecon,conservpol,lebpol,intlnews,nationews,localnews,govnews,commnews,econnews,intlaffnews,menanews,entnews,newspaper,radio,tv,socmedia,webapp,news1,news2,news3,news4,newsother,radio1,radio2,radio3,radio4,radioother,tv1,tv2,tv3,tv4,tv5,tv6,tv7,tv8,tvother,webapp1,webapp2,webapp3,webapp4,webappother,smartphone,cellphone,desktopcomp,laptop,tablet,mobileint,internetuse,facebook,twitter,instagram,socmediaother,socmediamost,postfreq,fbfriendspol,twitterpol,fbfriendssect,twittersect,somediapolitical,socmediarelig,socpolmod,Prmt,Tweet1_order,Tweet1_1,Tweet1_2,Tweet1_3,Tweet2_order,Tweet2_1,Tweet2_2,Tweet2_3,Tweet3_order,Tweet3_1,Tweet3_2,Tweet3_3,Tweet4_order,Tweet4_1,Tweet4_2,Tweet4_3,Tweet5_order,Tweet5_1,Tweet5_2,Tweet5_3,Tweet6_order,Tweet6_1,Tweet6_2,Tweet6_3,Tweet7_order,Tweet7_1,Tweet7_2,Tweet7_3,Tweet8_order,Tweet8_1,Tweet8_2,Tweet8_3,sex,Age,Sect,EdLvl,HHIncome,Job,JobDes,NoJob
85,2,8,14,11/11/17,5,4,2,4,3,4,3,2,4,1,3,NA,2,2,4,3,4,2,2,2,5,3,5,4,5,3,4,NA,4,4,2,4,3,4,4,4,5,2,3,1,3,3,2,1,1,1,2,1,2,2,3,3,3,1,4,4,6,NA,NA,NA,1,8,NA,NA,NA,1,2,5,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,3,1,7,1,1,1,1,1,1,1,8,11,11,11,3,4,4,1,6,11,11,4,2,NA,NA,1,5,11,10,1,2,42,3,3,3,1,28,6
86,2,7,11,11/10/17,5,5,1,5,5,5,2,1,5,1,2,1,5,1,5,2,2,5,4,4,5,5,5,5,5,3,5,5,5,5,1,5,5,5,5,5,5,1,4,1,4,5,2,1,1,1,1,2,2,1,3,1,4,1,1,4,1,6,14,NA,3,10,NA,NA,NA,1,1,2,5,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,2,3,6,2,5,2,2,2,5,1,3,2,2,6,9,9,9,3,10,10,9,8,9,9,9,7,2,2,2,2,10,10,10,5,10,10,9,4,10,10,9,2,48,1,5,5,1,29,6
87,2,8,14,11/11/17,5,4,2,4,3,4,4,2,4,1,4,2,2,2,NA,3,3,4,4,4,5,4,5,5,5,3,4,3,4,4,4,4,4,4,4,4,4,3,4,1,4,4,4,2,2,2,3,3,3,4,1,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,9,7,1,3,11,10,1,1,10,9,4,2,11,11,5,6,NA,NA,NA,5,8,6,2,8,7,7,2,4,2,1,1,1,15,1,3,3,2,2,3
88,2,8,14,11/11/17,5,5,1,5,2,4,4,2,4,1,5,3,NA,NA,3,3,NA,5,5,5,5,5,5,5,5,1,4,4,5,5,4,4,4,4,5,4,4,5,5,2,3,3,3,3,3,3,4,3,4,3,2,4,3,2,4,4,15,NA,NA,NA,1,3,8,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,1,8,1,1,1,6,1,1,1,5,11,11,1,1,1,1,1,2,11,11,1,3,9,9,1,7,8,8,1,2,46,1,3,3,2,2,4
89,2,8,14,11/11/17,5,4,2,4,3,4,NA,2,4,1,3,NA,NA,2,3,3,3,4,4,4,5,3,4,4,4,NA,4,4,4,4,4,4,4,4,4,4,5,5,3,2,NA,3,4,4,4,4,4,3,4,4,1,4,4,3,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,1,6,1,1,1,4,1,1,1,8,1,1,1,3,1,1,1,7,1,1,1,2,1,1,1,5,6,6,5,1,21,1,3,3,2,2,2
90,2,8,16,11/11/17,5,5,1,5,NA,5,5,1,4,1,4,NA,NA,NA,4,NA,NA,2,2,2,5,5,5,5,5,NA,NA,NA,NA,NA,4,NA,3,NA,4,4,4,3,4,NA,NA,3,2,3,4,3,4,2,2,3,4,4,4,3,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,11,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,11,11,1,2,1,1,1,3,6,6,1,1,5,5,1,8,6,6,1,5,4,3,2,7,6,1,1,6,11,11,1,2,24,7,3,NA,1,3,6
91,2,7,12,11/10/17,4,4,2,4,2,4,4,2,4,2,4,2,2,2,4,2,5,2,2,2,4,2,4,5,5,3,4,4,4,4,2,4,4,4,4,4,4,5,4,1,4,NA,4,4,2,4,2,4,4,4,1,4,4,4,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,14,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,1,1,3,NA,NA,1,5,3,6,2,5,2,2,2,2,8,11,11,2,5,1,1,1,4,1,1,1,2,11,11,11,7,11,11,11,1,11,11,11,3,11,11,11,6,11,11,1,1,3,5,1,2,1,50,6
92,2,7,12,11/10/17,5,5,1,5,2,5,5,1,5,1,5,2,5,4,2,5,2,5,5,5,5,2,5,5,5,3,5,5,5,5,1,5,5,5,5,5,5,1,4,1,4,5,1,1,1,1,1,3,1,1,4,4,4,1,1,4,15,NA,NA,NA,1,10,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,1,1,NA,NA,NA,1,5,3,6,2,5,2,2,2,2,4,2,2,2,3,8,8,7,8,10,10,10,5,10,10,9,7,2,2,9,1,9,9,8,2,10,10,10,6,10,10,10,1,45,5,1,2,2,2,2
93,2,7,12,11/10/17,5,5,1,5,1,5,5,1,5,1,5,4,5,5,2,5,2,4,4,4,5,5,5,5,5,3,5,5,4,5,1,4,5,5,5,5,4,2,4,2,4,3,3,1,1,1,1,3,2,2,4,1,4,1,4,4,1,7,14,NA,3,10,NA,NA,NA,1,2,5,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,6,6,6,4,9,10,9,6,9,9,9,3,10,10,10,1,3,2,8,5,10,10,10,8,8,7,8,7,9,9,10,2,33,5,1,3,1,46,6
94,2,7,12,11/10/17,5,2,4,2,3,2,2,4,4,3,2,2,1,1,5,2,5,2,2,2,5,1,2,4,2,3,4,4,5,5,2,5,4,4,5,5,5,1,2,1,3,3,4,1,1,1,2,4,4,4,2,1,3,1,4,4,1,NA,NA,NA,1,8,NA,NA,NA,1,1,2,3,4,5,6,7,8,1,14,NA,NA,NA,1,1,1,2,1,2,1,4,1,NA,NA,NA,1,5,3,6,3,5,2,2,2,5,8,1,1,1,1,NA,NA,NA,5,NA,NA,NA,4,11,11,1,7,1,1,1,3,11,11,1,6,11,11,1,2,11,11,1,2,34,1,5,3,1,28,6
95,2,7,12,11/10/17,5,4,2,5,4,4,4,2,4,2,4,4,4,4,4,4,4,NA,NA,NA,4,4,4,4,3,3,5,4,5,4,4,4,4,4,4,4,4,3,4,2,3,3,3,3,3,3,3,3,2,2,3,2,3,2,2,2,2,NA,NA,NA,1,6,NA,NA,NA,1,2,5,NA,NA,NA,NA,NA,NA,1,10,NA,NA,NA,1,1,2,1,1,1,1,2,1,3,NA,NA,1,2,3,6,2,5,1,1,1,5,6,2,2,2,2,5,1,1,7,1,1,1,3,9,5,1,4,NA,NA,NA,5,10,2,2,1,9,10,10,8,11,10,2,1,31,5,3,4,1,46,6
96,2,9,17,11/9/17,5,4,3,3,3,2,3,4,4,4,2,4,2,1,5,2,5,3,1,1,3,3,5,3,5,1,3,2,3,2,4,2,2,2,2,2,3,5,3,4,3,4,3,3,4,3,4,4,3,3,2,4,2,2,4,4,15,NA,NA,NA,1,1,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,1,2,1,2,1,3,NA,NA,1,3,3,6,1,5,2,2,2,2,3,9,9,2,7,1,1,1,5,8,7,6,8,3,2,2,4,3,3,1,1,9,8,7,6,8,7,5,2,9,9,6,1,18,1,4,3,1,3,6
97,2,9,17,11/9/17,2,2,4,1,4,1,1,5,1,5,1,2,1,1,5,1,4,3,1,1,3,1,2,2,2,4,2,1,2,2,4,2,2,2,2,2,2,5,1,4,3,3,3,3,4,3,4,4,4,4,3,4,4,2,2,2,15,NA,NA,NA,1,10,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,13,NA,NA,NA,8,1,1,2,2,2,1,2,1,2,NA,NA,1,4,4,3,3,2,2,2,2,1,7,8,7,9,6,1,1,1,3,9,10,10,5,3,2,2,2,2,1,1,8,3,3,1,4,2,3,1,1,8,9,11,2,11,1,3,4,1,46,6
98,2,9,17,11/9/17,5,5,2,5,4,4,2,2,4,1,2,4,1,1,4,2,5,4,2,2,5,2,4,5,5,3,5,4,4,5,4,4,4,5,5,5,5,4,4,1,4,1,3,3,2,3,3,1,3,2,1,4,4,2,2,4,15,NA,NA,NA,1,10,NA,NA,NA,1,2,3,5,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,1,1,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,1,1,1,4,11,11,9,7,1,1,1,2,NA,NA,NA,1,1,1,1,6,11,11,11,5,11,11,11,3,10,10,11,2,44,1,5,3,1,37,6
99,2,9,17,11/9/17,5,5,1,5,5,5,4,2,5,2,5,2,2,2,4,2,4,4,4,4,5,5,4,4,4,3,5,5,5,5,2,5,4,5,5,5,5,3,4,2,4,3,2,2,1,1,2,1,2,1,2,3,4,1,4,4,1,NA,NA,NA,1,10,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,1,1,NA,NA,NA,1,3,3,6,2,5,2,2,2,3,6,4,2,1,1,NA,NA,NA,2,10,10,10,7,10,10,10,8,2,2,2,4,8,8,8,5,9,9,9,3,8,8,8,1,20,1,5,4,1,6,6
100,2,9,17,11/9/17,5,5,1,5,4,5,5,2,5,1,4,4,2,2,5,2,5,4,4,4,5,5,4,5,5,3,4,5,4,4,4,5,5,5,4,5,4,4,4,1,4,3,3,2,1,1,2,1,3,2,4,4,4,1,2,4,15,NA,NA,NA,1,10,NA,NA,NA,1,2,3,5,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,1,1,NA,NA,NA,1,2,3,6,2,5,2,2,2,4,1,1,2,2,5,1,1,1,8,10,10,10,4,11,11,11,7,2,2,2,2,11,11,11,6,11,11,11,3,11,11,11,1,25,1,5,5,2,2,3
101,2,9,17,11/9/17,4,2,4,2,5,2,5,4,4,1,4,4,4,3,5,4,4,4,4,4,4,2,5,2,4,3,5,5,5,5,1,4,4,4,5,4,5,4,3,1,2,3,2,2,3,2,4,3,3,2,4,4,4,4,1,2,15,NA,NA,NA,1,10,NA,NA,NA,1,14,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,1,2,2,1,2,1,1,1,3,NA,NA,1,4,3,6,2,5,2,2,2,1,1,5,2,2,4,9,9,2,8,1,1,2,5,11,11,3,6,1,1,2,3,11,11,11,7,11,11,2,2,11,11,2,2,9,1,5,4,1,48,6
102,2,9,17,11/9/17,5,5,1,5,4,5,4,1,4,2,4,3,1,2,4,2,5,2,2,2,5,3,3,4,3,3,2,5,3,4,4,2,5,3,5,3,2,2,4,1,3,3,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,NA,NA,NA,1,3,NA,NA,NA,1,2,5,NA,NA,NA,NA,NA,NA,1,10,NA,NA,NA,1,1,2,2,2,2,1,1,1,NA,NA,NA,1,4,3,6,2,5,1,1,2,5,7,1,3,1,3,2,2,1,5,8,8,3,2,9,9,3,6,1,1,1,8,10,10,2,1,10,10,2,4,9,1,3,2,39,5,2,2,1,24,6
103,2,9,17,11/9/17,5,4,2,5,4,4,5,2,4,1,3,4,1,1,5,2,5,4,2,2,4,3,3,4,2,3,4,4,5,5,4,5,4,5,5,5,5,2,4,1,3,3,1,1,1,2,2,2,2,2,2,2,4,1,4,4,14,NA,NA,NA,3,10,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,1,2,2,2,2,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,2,2,2,5,4,2,1,1,2,1,2,7,10,11,3,8,4,5,1,2,10,10,3,4,10,9,3,3,11,10,3,2,40,1,1,4,1,27,6
104,2,9,17,11/9/17,5,5,2,5,3,4,5,2,4,2,5,4,3,3,5,2,4,3,3,3,4,2,3,4,2,3,5,5,5,5,4,5,5,5,5,5,5,2,4,1,3,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,7,14,NA,3,3,NA,NA,NA,1,1,2,5,6,NA,NA,NA,NA,1,10,NA,NA,NA,1,1,2,2,1,2,1,1,1,3,NA,NA,1,1,3,6,2,5,1,1,2,5,7,2,2,2,3,4,3,4,2,1,1,1,4,10,10,4,5,9,9,3,6,11,11,2,8,9,10,3,1,11,7,3,1,29,1,5,4,1,49,6
105,2,9,17,11/9/17,5,5,2,4,4,4,4,2,4,2,4,4,2,2,5,2,4,4,2,2,4,4,4,4,4,3,5,5,5,5,4,5,5,4,4,4,5,3,4,1,3,3,3,2,2,2,2,2,2,2,2,3,3,2,2,2,6,NA,NA,NA,1,3,NA,NA,NA,1,1,2,5,7,NA,NA,NA,NA,1,10,NA,NA,NA,1,2,1,2,2,1,1,2,1,NA,NA,NA,1,3,3,6,2,5,1,1,2,3,3,2,2,2,6,5,4,1,2,1,1,1,5,11,11,2,1,8,9,7,7,9,5,3,8,11,11,4,4,10,10,4,1,20,1,5,4,1,26,6
106,2,9,17,11/9/17,5,5,1,5,4,4,5,2,4,3,4,4,2,2,4,2,5,4,4,4,5,2,4,4,5,3,5,4,5,4,1,4,4,5,5,4,5,2,3,1,3,NA,3,1,1,2,2,3,2,3,2,4,2,1,4,4,15,NA,NA,NA,1,9,NA,NA,NA,4,1,2,3,4,5,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,2,1,NA,NA,NA,1,2,3,6,1,5,2,2,2,2,8,2,1,3,2,2,2,2,6,3,2,3,5,10,9,2,3,2,3,2,4,10,11,11,1,10,9,2,7,11,11,4,2,18,3,3,3,1,8,6
107,2,9,17,11/9/17,5,4,2,4,3,4,5,2,4,2,4,3,2,3,5,2,5,2,2,2,5,2,4,5,5,3,5,4,5,4,1,4,4,5,5,5,5,3,4,1,4,NA,2,2,1,1,1,1,2,3,2,4,4,1,2,4,15,NA,NA,NA,1,10,NA,NA,NA,1,1,2,4,5,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,3,1,NA,NA,NA,1,4,3,6,2,5,1,1,3,2,2,11,11,1,3,1,1,1,4,1,1,1,7,11,11,11,5,11,11,1,6,11,11,1,8,11,11,11,1,11,11,1,2,38,1,3,4,1,46,6
108,2,9,17,11/9/17,5,4,2,4,2,4,5,2,4,2,4,3,2,2,4,2,5,3,1,1,5,4,4,4,4,3,5,5,5,4,4,5,5,5,5,5,4,4,4,1,4,NA,3,2,2,2,2,3,3,3,1,4,4,2,1,2,15,NA,NA,NA,1,10,NA,NA,NA,1,1,2,5,NA,NA,NA,NA,NA,1,9,NA,NA,NA,1,1,2,2,1,1,1,1,1,3,NA,NA,1,5,3,6,2,5,2,2,1,2,5,1,1,1,6,1,1,1,2,1,1,1,8,11,11,1,4,11,11,1,7,11,11,11,1,11,11,1,3,11,11,1,1,33,1,3,4,2,2,2
109,2,9,17,11/9/17,5,4,2,4,2,4,5,2,4,2,4,2,2,2,5,2,5,4,2,2,5,4,4,5,5,3,4,4,5,4,2,5,5,5,5,5,5,4,4,1,4,NA,4,2,1,2,2,2,3,3,2,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,1,2,4,5,6,9,NA,NA,1,14,NA,NA,NA,1,1,1,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,8,5,5,1,6,1,1,1,4,11,11,1,1,3,3,1,2,11,11,1,5,11,11,1,7,9,9,1,1,44,1,2,3,2,2,2
110,2,6,10,11/9/17,5,5,2,4,2,4,4,2,4,2,4,5,4,4,4,4,4,2,4,4,5,2,4,4,2,3,4,5,5,4,1,4,5,5,5,5,5,5,4,4,NA,NA,3,3,1,2,2,2,3,4,4,2,2,2,2,2,1,7,NA,NA,1,3,NA,NA,NA,1,1,2,3,4,5,6,7,NA,1,2,NA,NA,NA,1,1,2,1,1,1,1,2,1,3,NA,NA,1,4,3,6,2,5,2,2,1,2,7,1,1,1,2,1,1,1,1,1,1,1,5,11,11,11,6,1,4,1,8,11,11,11,4,1,1,1,3,11,11,11,1,47,1,2,3,2,2,2
111,2,6,10,11/9/17,5,5,1,5,4,4,2,2,5,1,2,4,2,1,4,1,5,4,4,4,5,1,NA,4,3,4,4,3,4,4,2,4,2,4,5,5,4,3,4,1,4,3,3,2,1,2,2,3,2,3,2,4,2,1,4,3,15,NA,NA,NA,1,1,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,1,2,2,1,1,1,2,1,NA,NA,NA,1,2,2,6,2,5,1,2,2,1,4,NA,NA,NA,1,1,1,1,2,1,1,1,6,11,11,11,5,NA,NA,NA,3,11,11,11,8,11,11,11,7,11,11,11,1,23,1,5,2,1,3,6
112,2,6,10,11/9/17,4,4,2,4,5,4,4,2,4,2,4,2,2,2,3,2,4,5,2,2,4,4,4,4,5,3,4,4,4,3,2,4,4,4,4,4,4,1,4,2,4,2,2,1,1,1,1,1,2,1,3,2,1,1,1,1,1,2,NA,NA,1,6,8,NA,NA,1,1,2,3,5,NA,NA,NA,NA,1,1,2,12,NA,1,1,2,1,1,1,1,1,1,NA,NA,NA,1,1,1,6,2,5,1,2,2,2,6,1,1,1,7,1,1,1,1,1,1,1,5,5,4,4,2,4,3,2,8,10,9,8,4,5,4,5,3,4,4,3,2,21,1,5,4,1,17,6
113,2,6,10,11/9/17,5,5,1,5,4,4,4,2,4,1,4,1,1,3,4,2,4,2,2,2,5,4,5,5,5,3,5,5,5,4,2,5,5,5,5,5,5,1,4,1,3,1,3,1,1,1,1,2,2,2,2,3,1,1,4,4,1,NA,NA,NA,1,3,NA,NA,NA,1,5,6,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,1,2,2,2,2,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,2,2,2,5,10,10,9,3,2,2,2,2,10,10,10,7,2,2,2,1,10,10,10,4,10,9,9,6,2,2,2,2,47,8,2,2,2,2,3
114,2,6,10,11/9/17,5,5,1,5,1,2,4,4,5,1,5,1,1,1,5,2,5,2,2,2,5,5,5,5,5,3,4,5,4,5,4,5,5,3,5,5,5,5,1,1,4,5,3,3,3,3,3,3,3,3,3,4,4,3,2,2,15,NA,NA,NA,1,10,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,2,9,10,NA,1,1,2,2,1,2,1,1,1,3,NA,NA,1,5,3,6,2,5,1,2,2,5,7,6,6,6,6,2,2,2,8,10,10,2,3,2,2,2,5,2,2,2,4,9,9,2,2,6,6,6,1,7,6,2,1,27,2,3,4,1,42,6
115,2,6,10,11/9/17,5,5,1,5,4,2,2,4,5,1,2,4,4,3,3,2,4,5,4,4,5,4,4,5,4,3,4,4,4,4,4,5,4,4,4,4,4,5,3,2,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,14,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,1,2,1,1,1,NA,NA,NA,1,5,3,6,2,5,2,2,2,1,7,6,6,6,3,6,6,6,1,2,2,2,6,8,8,2,4,6,6,6,2,8,8,2,5,2,2,2,8,6,6,2,1,10,1,3,4,1,42,6
116,2,6,10,11/9/17,5,5,2,5,5,5,5,1,4,3,4,3,4,4,4,4,4,5,5,5,5,2,4,5,4,3,4,2,5,5,4,4,2,4,5,5,5,5,4,1,NA,3,4,3,1,4,2,4,4,4,1,3,4,2,2,2,1,NA,NA,NA,1,10,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,9,NA,NA,NA,1,1,1,1,1,1,1,1,1,3,NA,NA,1,5,3,6,2,5,2,2,3,5,2,6,6,1,6,1,1,1,3,11,9,9,1,11,10,1,8,8,8,1,4,11,11,2,5,11,9,1,7,11,11,3,2,13,1,5,4,1,47,6
117,2,6,10,11/9/17,4,4,2,5,4,4,4,2,4,3,4,3,1,2,5,3,4,2,2,2,4,2,3,4,3,3,4,4,4,4,4,4,4,4,4,4,2,2,4,2,NA,3,1,1,1,1,1,1,1,1,2,4,4,1,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,5,6,13,NA,NA,NA,NA,NA,3,14,NA,NA,NA,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,1,1,6,1,1,1,3,10,8,2,7,9,8,3,5,8,9,2,8,9,10,2,4,10,9,2,2,40,8,3,5,1,4,6
118,2,6,10,11/9/17,1,1,5,3,4,1,1,5,1,5,2,5,1,1,5,1,5,3,1,1,2,2,2,2,3,3,5,4,5,5,4,4,5,5,5,4,5,1,1,1,4,3,1,1,1,1,1,1,1,1,1,4,1,1,1,1,15,NA,NA,NA,1,1,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,1,1,2,1,1,2,1,1,1,NA,NA,NA,1,1,3,6,2,5,2,2,2,2,6,11,11,2,4,1,1,1,3,1,1,1,5,11,9,4,8,9,8,1,1,11,11,2,2,11,11,1,7,1,1,1,2,28,1,2,2,1,44,6
119,2,6,10,11/9/17,5,5,2,5,4,4,5,2,4,2,5,4,2,2,5,2,5,4,4,4,5,4,4,5,5,1,5,5,5,5,1,5,5,5,5,5,5,3,4,1,4,NA,2,2,1,2,2,4,3,3,1,4,4,3,1,2,15,NA,NA,NA,1,10,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,1,2,2,1,1,1,1,1,3,NA,NA,1,5,3,6,1,5,1,2,1,4,4,1,1,1,8,1,1,1,5,1,1,1,6,11,11,6,1,1,1,1,2,11,11,8,3,11,11,11,7,11,11,1,1,21,1,5,3,1,31,6
120,2,6,10,11/9/17,5,4,2,4,3,4,4,2,4,1,5,3,1,2,5,2,5,2,2,2,4,3,4,4,4,3,5,4,5,4,1,4,4,4,4,4,4,3,4,1,4,NA,2,2,1,1,1,1,2,1,4,4,3,1,4,4,15,NA,NA,NA,1,4,NA,NA,NA,1,2,5,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,1,3,1,1,1,5,1,1,1,6,11,11,11,4,11,11,1,7,11,11,11,8,11,11,11,2,11,11,11,2,33,1,3,3,1,46,6
121,2,6,10,11/9/17,5,4,2,4,4,4,5,2,4,2,4,3,1,2,5,2,5,4,2,2,4,3,4,5,5,3,4,4,5,4,4,5,4,5,5,4,4,3,4,1,4,NA,2,2,1,1,1,2,2,3,2,4,4,1,2,4,15,NA,NA,NA,1,10,NA,NA,NA,1,1,2,5,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,2,1,NA,NA,NA,1,5,3,6,2,5,2,2,1,4,2,1,1,1,5,1,1,1,6,1,1,1,3,9,9,1,1,4,4,11,7,11,11,5,8,11,11,11,4,11,11,11,1,28,1,3,3,1,4,6
122,2,4,6,11/13/17,5,5,2,4,4,4,4,2,4,2,4,4,3,2,4,2,4,4,4,4,4,3,4,3,3,3,4,4,4,4,2,4,4,4,4,4,4,4,4,2,3,3,3,2,1,2,2,4,3,3,3,4,2,1,2,4,15,NA,NA,NA,1,1,7,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,1,1,2,1,2,1,NA,NA,NA,1,4,3,6,2,5,1,1,2,3,2,11,11,1,6,11,6,1,1,1,1,1,7,2,2,1,5,11,11,1,8,3,2,1,4,2,1,1,3,11,10,1,2,43,2,5,3,1,49,6
123,2,4,6,11/13/17,5,4,2,4,2,4,2,2,4,1,1,3,2,3,4,2,4,2,2,2,5,4,4,3,5,3,4,3,5,4,2,4,4,4,4,4,4,5,4,3,3,3,4,4,4,4,4,4,4,4,1,4,4,4,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,14,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,1,1,2,1,1,1,3,NA,NA,1,5,3,6,2,5,2,2,2,4,7,2,1,1,8,1,1,1,3,1,1,1,2,11,11,1,4,1,1,1,1,11,11,1,5,8,9,1,6,11,10,1,2,19,1,2,3,1,41,6
124,2,4,6,11/13/17,5,5,2,4,2,4,4,2,4,1,4,3,3,3,4,2,4,5,5,5,4,2,3,2,2,3,4,4,4,4,4,4,4,4,4,4,4,5,4,3,3,3,4,3,3,3,3,4,4,4,1,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,1,2,1,1,1,3,NA,NA,3,5,4,6,3,5,2,2,2,4,2,1,1,2,4,1,1,1,8,1,1,1,5,11,11,1,7,6,6,1,3,11,11,1,6,10,10,1,1,11,9,1,2,21,1,5,3,1,6,6
125,2,4,6,11/13/17,5,5,2,5,3,4,4,2,4,2,4,3,2,3,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,2,4,4,4,4,4,4,4,4,1,3,3,3,3,3,3,3,4,3,3,1,4,4,2,2,4,15,NA,NA,NA,1,10,NA,NA,NA,1,1,2,3,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,1,1,1,1,3,1,NA,NA,NA,1,2,3,6,2,5,2,2,2,2,5,2,1,1,2,7,6,1,8,11,8,5,6,6,6,1,3,8,6,1,4,11,11,6,1,6,6,1,7,11,8,3,1,47,1,4,4,1,46,6
